Formula,sigma bond length_aPbO2,Cation sigma_aPbO2,DeltaH_aPbO2,sigma bond length_bad,Cation sigma_bad,DeltaH_bad,sigma bond length_rut,Cation sigma_rut,DeltaH_rut,rho_aPbO2,rho_bad,rho_rut,Min_rho,Min_Crystal_rho,Min_Crystal_DeltaH,Min_Crystal_sigma
"['Ir', 'Pb', 'Sn', 'Ti']",0.1112309818502065,0.0622279714085813,0.1802230275885001,0.1107331714400356,0.0664974622811795,0.1724756832041336,0.0936560475767698,0.0590673399869026,0.1582825574307129,2.245043861207661,2.2593355000556867,2.04153103721831,2.04153103721831,rut,rut,rut
"['Mn', 'Pb', 'Pt', 'Ti']",0.1045118224840153,0.0611863350105319,0.1753619442930034,0.1103188551223667,0.0576260916162557,0.1752253199445004,0.0977579788529211,0.064779911876743,0.1439121274460877,2.194366866979621,2.1389230162268573,2.04390778943924,2.04390778943924,rut,rut,bad
"['Pb', 'Pt', 'V', 'Zr']",0.1286386055053415,0.0836984692369894,0.123855474225178,0.13334303134148,0.0843851592302536,0.1071963133576234,0.1043051830695842,0.0726536059378036,0.1190524724740109,2.2953534741167676,2.234229298092145,2.0498088300755555,2.0498088300755555,rut,bad,rut
"['Pb', 'Ru', 'Sn', 'V']",0.1218699908985348,0.0641230152216819,0.1631682663697988,0.1158676505862801,0.0612167032763096,0.1604176211305814,0.0989453003935286,0.0613104836908677,0.1542785643859945,2.157447470171928,2.0910339296724625,2.0512308150691916,2.0512308150691916,rut,rut,bad
"['Mn', 'Pt', 'Ru', 'Zr']",0.0748911959954792,0.0711029375539639,0.1450793370431142,0.0734997152211752,0.0626981961527773,0.1507471234908024,0.0610912894607419,0.0724622578869218,0.1247173395795648,2.1649108030909825,2.051355428463495,2.075730403595811,2.051355428463495,bad,rut,bad
"['Mn', 'Rh', 'V', 'Zr']",0.106684694828253,0.0691486060852111,0.171422606539795,0.104070808991367,0.071697990885764,0.1696422752083419,0.0962270193738495,0.0704020664309742,0.1279385781844579,2.2963300874681027,2.3280111458145707,2.0534356777429115,2.0534356777429115,rut,rut,aPbO2
"['Hf', 'Pb', 'Rh', 'Zr']",0.0824303664209294,0.0374238450458717,0.2060773957074833,0.0819967172171626,0.0361177466245291,0.2118312918631506,0.0634737288641682,0.0380289841804763,0.1965108045244736,2.132282355835957,2.169384611255147,2.0568513068353345,2.0568513068353345,rut,rut,bad
"['Hf', 'Mn', 'Nb', 'Pb']",0.1109737873683163,0.0744627399345458,0.1191494441845115,0.1142647127884556,0.0730518846069336,0.1194183321792792,0.102782981056691,0.0820828900408868,0.116865002375512,2.086207234248372,2.0595701900137926,2.229354377533406,2.0595701900137926,bad,rut,bad
"['Ge', 'Ti', 'V', 'Zr']",0.1113008446370966,0.0535571409494376,0.1818709916690499,0.1128223293177112,0.0474462878791086,0.1862139455062914,0.0867480731617716,0.0553830805739617,0.16925320121707,2.1290809200225964,2.0809488398657705,2.0618360324797114,2.0618360324797114,rut,rut,bad
"['Mn', 'Nb', 'Pb', 'V']",,,,0.169487863583616,0.0958162829860322,0.1065946747340396,0.1408248907836072,0.0779064063771548,0.0988820579459561,,2.4758173863197794,2.062336309671855,2.062336309671855,rut,rut,rut
"['Ge', 'Rh', 'Ru', 'Sn']",0.0608272124268542,0.0454721811454856,0.2368900728386167,0.0604149779668243,0.0456125790611163,0.2461212101146275,0.0524610443604717,0.0482382171386927,0.1825881750100046,2.4756805118238225,2.5556686520414025,2.0625397226718154,2.0625397226718154,rut,rut,aPbO2
"['Mn', 'Nb', 'Pt', 'Rh']",,,,0.0605237987586789,0.0655485861442293,0.1567101491164475,0.054860924245962,0.0733864910112376,0.1190217851166526,,2.138822572264176,2.0641668356652576,2.0641668356652576,rut,rut,bad
"['Mn', 'Nb', 'Pt', 'Ru']",,,,0.0692376224428495,0.069035800613271,0.2004693476629615,0.0611406764986656,0.0622826081066576,0.1543491597209314,,2.494426773399746,2.0679734940093923,2.0679734940093923,rut,rut,rut
"['Hf', 'Rh', 'Ru', 'Zr']",,,,0.0650830204937677,0.0422605300016728,0.2349778384441068,0.0522501258411189,0.0394922935050847,0.1960303036418524,,2.4273001521930837,2.068140577402762,2.068140577402762,rut,rut,rut
"['Hf', 'Ir', 'Mn', 'Rh']",0.0566747530784606,0.0737079951966732,0.1711941259389435,0.0541293155794184,0.0664546857470352,0.1789079439173884,0.0489297849759497,0.0741048314617034,0.1171522402896458,2.3726771372307955,2.302566589994999,2.0689974892897576,2.0689974892897576,rut,rut,bad
"['Ge', 'Ir', 'Mn', 'Sn']",0.0713417487039512,0.068608901927422,0.1735061699450897,0.0721547798426111,0.0690436687364522,0.1694025983282907,0.0600248562362099,0.0743121762258696,0.1166933273510695,2.301166816120675,2.2812279691262143,2.070846612898212,2.070846612898212,rut,rut,aPbO2
"['Ce', 'Hf', 'Ti', 'Zr']",0.1276339592088991,0.0439868325192093,0.1902894779270152,,,,0.1089747867660016,0.05628821787933,0.2608264279001862,2.071210493658572,,2.7927295919916815,2.071210493658572,aPbO2,aPbO2,aPbO2
"['Hf', 'Ir', 'Pb', 'Pt']",0.0901167578009224,0.0752164255573704,0.1587054063518982,0.0916613257786468,0.0725545316591353,0.1561651532489341,0.0805628989356128,0.0728730183499593,0.1226188128836502,2.3215620739945773,2.2581565547114058,2.0726664011396667,2.0726664011396667,rut,rut,bad
"['Mn', 'Nb', 'Pb', 'Ti']",0.1414334130319341,0.0693679017422854,0.1349018746037096,0.1441007694368068,0.0705922696914578,0.1367108642245362,0.1227670619745614,0.0802440532533407,0.1182669214165237,2.0732149713415793,2.1065119265702945,2.1983418066447173,2.0732149713415793,aPbO2,rut,aPbO2
"['Ge', 'Rh', 'Ti', 'Zr']",0.0957282335066149,0.0457721678567812,0.2208290923519973,0.0974578360813158,0.0479467834956767,0.219541305967982,0.0737269347251613,0.048209881135712,0.1840756532778966,2.3436056094632076,2.357099194767827,2.073861372511926,2.073861372511926,rut,rut,aPbO2
"['Mn', 'Pb', 'Sn', 'Ti']",0.1074684735810812,0.0506569369669114,0.1936750515127832,0.1213741877910529,0.0528406569564527,0.1971839840304232,0.1169573379612404,0.0560525615293986,0.1696618844292059,2.1811423353850152,2.2372032139538516,2.0748668238929926,2.0748668238929926,rut,rut,aPbO2
"['Hf', 'Ir', 'Sn', 'Ti']",0.0712729826008811,0.054788738767313,0.2188012821326967,0.0693502065326746,0.0613833050041166,0.222628259956517,0.0531490274010471,0.0552526566813652,0.1723702994459355,2.432968650755854,2.548833256943195,2.082673536749253,2.082673536749253,rut,rut,aPbO2
"['Ge', 'Mn', 'Rh', 'Zr']",0.0883668028162082,0.0636802936395086,0.2305847590987957,0.0903568593096443,0.0625371596167792,0.2313013445580329,0.0708795146038497,0.0533202334507124,0.1765103983103797,2.641313488035312,2.6316118356362743,2.0853129540285407,2.0853129540285407,rut,rut,rut
"['Ge', 'Hf', 'Mn', 'Nb']",0.1184043533936351,0.0728306455381961,0.1569323774165134,0.1081922086616303,0.064973232765692,0.1499820530003255,0.0912858203622129,0.076054386887942,0.1210826718119157,2.267810791131036,2.0855974531738752,2.1276985941822946,2.0855974531738752,bad,rut,bad
"['Ge', 'Ir', 'Pt', 'V']",,,,0.0490673418849035,0.0558507794252937,0.2106090314493025,0.0420583511732628,0.0605406208008826,0.16129162377067,,2.3818068081554213,2.086006650930927,2.086006650930927,rut,rut,bad
"['Hf', 'Pb', 'V', 'Zr']",0.1318416589273219,0.0839026564154472,0.1072972032991383,0.134166976711615,0.0818679593226665,0.11560333459777,0.110553054867101,0.0698419735504613,0.135737214855327,2.2244988536924946,2.219089113603383,2.0868841603628367,2.0868841603628367,rut,aPbO2,rut
"['Rh', 'Ru', 'Sn', 'Zr']",0.0640988805424913,0.0458007266972364,0.2370346026694969,0.0644765101149722,0.0487316347045612,0.2380127750157159,0.0519305523490944,0.0466569459877414,0.1884299881674431,2.48028181653046,2.5194406664286304,2.0886629523922853,2.0886629523922853,rut,rut,aPbO2
"['Ge', 'Hf', 'Ir', 'Mn']",0.0764914873428369,0.0678474470559073,0.199374583084432,0.077278442481607,0.0720177301383822,0.1983252731735527,0.0651274387369065,0.0648932148244391,0.1507402456616242,2.468318900167026,2.5260702249154963,2.089050952777782,2.089050952777782,rut,rut,rut
"['Ir', 'Pb', 'Pt', 'V']",,,,,,,0.1406258531073037,0.0806572013470187,0.0913996689392186,,,2.090540177219428,2.090540177219428,rut,rut,rut
"['Ir', 'Mn', 'Pb', 'Pt']",,,,0.1050624981318198,0.0799006015724536,0.0958695947936068,,,,,2.0920795841965627,,2.0920795841965627,bad,bad,bad
"['Ge', 'Pt', 'Rh', 'Zr']",0.076405515390658,0.0513438777088003,0.2361431883051432,0.0745676491634829,0.0506482772994677,0.2354804722042169,0.0630848426366474,0.0450421807612073,0.1920116827273021,2.5327539566733464,2.5194341444411017,2.0977866125464395,2.0977866125464395,rut,rut,rut
"['Hf', 'Ir', 'Pb', 'Rh']",0.0916808494922527,0.0613007325132276,0.2021959899496295,0.0959518264729322,0.0611281080362622,0.1798384448699366,0.0828395258861114,0.0664426847807804,0.1478633245430849,2.3919274534281736,2.2253644601278624,2.0979776093096327,2.0979776093096327,rut,rut,bad
"['Hf', 'Ir', 'Rh', 'V']",0.0632722804679625,0.0646315798962565,0.207296201940391,0.0629562207613738,0.0679726165295705,0.2176635477702468,0.0567863561019496,0.065556319238097,0.1505682160352357,2.47800649025474,2.6035192491553225,2.09947628188208,2.09947628188208,rut,rut,aPbO2
"['Hf', 'Nb', 'Pb', 'Ti']",0.176848313498447,0.072889543681294,0.1276712213186348,,,,0.1729179073825223,0.1012227835032913,0.1576800422717275,2.0998587626304186,,2.8144271844652686,2.0998587626304186,aPbO2,aPbO2,aPbO2
"['Hf', 'Pb', 'Rh', 'Ru']",0.097141976724422,0.0505290098893178,0.1984124844391539,0.0970325885062515,0.0500599041218774,0.1937439653159502,0.0798863343269196,0.0546993672847301,0.1759830840817331,2.2169449963541163,2.173982426399986,2.1012301335168355,2.1012301335168355,rut,rut,bad
"['Ge', 'Mn', 'Nb', 'Sn']",0.1012441764041418,0.0765708661026347,0.1612982326024976,0.102170444235564,0.0857300858319582,0.1699294144661252,0.0883016698726235,0.0757070145330119,0.1172079515244384,2.361761504959226,2.5808500009446815,2.101387004928925,2.101387004928925,rut,rut,rut
"['Ge', 'Hf', 'Rh', 'Ru']",,,,0.0684578015785914,0.0442718133448809,0.2534939929004034,0.0551747286804115,0.0409035603277772,0.1984792297363826,,2.6059140562378085,2.103845460541186,2.103845460541186,rut,rut,rut
"['Mn', 'Nb', 'Pb', 'Zr']",0.1182387523555662,0.0831669303978954,0.1168148659307988,0.1210820736280392,0.0827659867573045,0.1167882799522104,0.1030446090204984,0.0755826926239073,0.1188847854800698,2.2514283130590615,2.2430469185322353,2.107233469185794,2.107233469185794,rut,bad,rut
"['Ge', 'Hf', 'V', 'Zr']",0.1095397234200939,0.0506502028840251,0.189857653944947,0.1104681391719984,0.0543742149276257,0.1850164392615942,0.0854823092684514,0.0502495324567169,0.1851127854040255,2.1510913661685875,2.1643717171601136,2.108766240810498,2.108766240810498,rut,bad,rut
"['Ir', 'Pb', 'Ti', 'V']",0.1315999857501391,0.0666922436354479,0.1763390335445329,0.135687382371299,0.0777275471954707,0.1673621848121875,0.1133368723721172,0.0739489478640762,0.1255458322496032,2.2887877440409494,2.419543904330401,2.109143067464523,2.109143067464523,rut,rut,aPbO2
"['Hf', 'Mn', 'Rh', 'V']",0.0927921278344736,0.0654317100166132,0.1837507648578329,0.0919827845900426,0.0650966502875481,0.1816201867049853,0.0846318460377934,0.0708146753526161,0.1365194884953338,2.3199679534845536,2.299746158788512,2.1095742234760375,2.1095742234760375,rut,rut,bad
"['Ge', 'Mn', 'Pb', 'Ru']",0.116144939309423,0.0623627179110371,0.2039335006152089,0.1263432556596253,0.0657288277041903,0.2052996828850855,0.1475354242071687,0.0616606356827597,0.1621840608818789,2.420155673027111,2.4793724315420294,2.110303648527668,2.110303648527668,rut,rut,rut
"['Ir', 'Mn', 'Pb', 'Ru']",,,,0.1173897260336132,0.0805520929216481,0.1171138282133545,0.1017990289498358,0.0810627039053792,0.0942783918438676,,2.1991540077581333,2.1105299715833774,2.1105299715833774,rut,rut,bad
"['Mn', 'Nb', 'Pt', 'Sn']",0.080749008441369,0.0821884544375996,0.1527478440435299,0.0811318353815192,0.0913883201026266,0.1563009355788072,0.0681540176027113,0.0748926334341379,0.1223371051175856,2.416078975260526,2.6126140191677605,2.1110027496832315,2.1110027496832315,rut,rut,rut
"['Hf', 'Pb', 'Ru', 'Zr']",0.1026473100226571,0.0566581910657078,0.1842323449251042,0.1028410158771925,0.0609742771704484,0.1723556998899384,0.0828975535424983,0.053552152681011,0.1795067899892517,2.1909645067148196,2.169818850244942,2.1111463258676992,2.1111463258676992,rut,bad,rut
"['Hf', 'Ir', 'Rh', 'Sn']",0.0457553816363184,0.0628398316782193,0.2211406032412171,0.0459078772019506,0.0559842918226445,0.2159158687596232,0.0402566409530412,0.0631375435999369,0.1593981942532032,2.5571408617723708,2.4252869403431427,2.115842214826022,2.115842214826022,rut,rut,bad
"['Pb', 'Rh', 'Ru', 'Zr']",0.1031612700450647,0.0488557456191342,0.2089042366191664,0.1050841492921773,0.058209585299474,0.2114120581019287,0.0936354401824437,0.0584974713184004,0.1703279174689784,2.280558843490312,2.419330630664309,2.1169333988438694,2.1169333988438694,rut,rut,aPbO2
"['Hf', 'Pt', 'Ru', 'Zr']",0.0579199201534267,0.0616780108105346,0.226328829149832,0.060131741675668,0.0588126441248898,0.2252299266869251,0.0431833641287802,0.0451619254352832,0.1944088494926745,2.581488994063095,2.5352442050622574,2.1186935758048686,2.1186935758048686,rut,rut,rut
"['Hf', 'Ir', 'Mn', 'Sn']",0.0689649738927213,0.0727471738767518,0.1692162356743738,0.0694376395886026,0.0702147072950186,0.1611694860506434,0.0592932863479349,0.0761231090730163,0.1190196259092539,2.3433717453924006,2.248040592024464,2.1187305240898957,2.1187305240898957,rut,rut,bad
"['Hf', 'Mn', 'V', 'Zr']",0.1253838714897241,0.0793228634043213,0.1287282815402752,0.1198239075853822,0.0749389610650784,0.1237730702536721,0.098544174798933,0.0745374591220399,0.1291132796533061,2.2315431052347834,2.119325002475579,2.139576256749971,2.119325002475579,bad,bad,rut
"['Ge', 'Pb', 'Pt', 'V']",0.138128151841482,0.073921963844838,0.1690129938511662,0.1355447869090693,0.0714750039530654,0.1783663732064271,0.1160943771291273,0.0679098499814136,0.147122871614493,2.3625054124296367,2.3813864396485562,2.119463008441699,2.119463008441699,rut,rut,rut
"['Ge', 'Pb', 'Pt', 'Ru']",0.1137160198332276,0.0600108739851262,0.2240910670233766,0.1210284340939897,0.0637313803551129,0.2158784720969784,0.1012493468058341,0.0581225104166583,0.1715582902739569,2.541954419717637,2.529435043363474,2.1199774386618193,2.1199774386618193,rut,rut,rut
"['Hf', 'Rh', 'Ru', 'V']",0.0695066660503765,0.0445489442255736,0.2170253658698664,0.0672913088405206,0.050579578808045,0.2224455544163897,0.0595602290593933,0.0597745281778299,0.1682531079884386,2.298517589017332,2.4113176640627576,2.122120322475108,2.122120322475108,rut,rut,aPbO2
"['Ge', 'Mn', 'Pt', 'Zr']",0.0869650284523273,0.0630203347603715,0.1607349654104926,0.0856297177866069,0.0655016971225408,0.1690075773203734,0.0708972003999329,0.0746097695933159,0.134381792913155,2.12284711444512,2.219518272342528,2.1695355322103445,2.12284711444512,aPbO2,rut,aPbO2
"['Ge', 'Mn', 'V', 'Zr']",0.1218149820700306,0.0820724069226292,0.126054418401007,0.1223362203901985,0.0849913341431783,0.1263250411218512,0.1012867712085616,0.0804642265743414,0.1008255412689953,2.2730983244195047,2.3334753483912163,2.1245360267159947,2.1245360267159947,rut,rut,rut
"['Hf', 'Pb', 'Ru', 'Ti']",0.1195342558742367,0.0547208002009446,0.1887417607007266,0.1192845075790302,0.0545548628239836,0.1953682125738618,0.1034708270252314,0.0570113498193213,0.1745703563712952,2.197509662789241,2.2460181277477624,2.1249376932267383,2.1249376932267383,rut,rut,bad
"['Ge', 'Mn', 'Pb', 'Pt']",0.1051959201739555,0.0593089552571813,0.2043818025123034,0.1065258836617656,0.0588881782247835,0.1987208466124546,0.1007976726078306,0.0611652060756954,0.1655645868897952,2.3803524785723518,2.3315255185991584,2.125479352589542,2.125479352589542,rut,rut,bad
"['Mn', 'Nb', 'Pt', 'V']",,,,0.101026785664084,0.0735127718102396,0.1418525609427829,0.0822003521893169,0.0767917765357062,0.1178144493327577,,2.1907058195285005,2.1262082509431965,2.1262082509431965,rut,rut,bad
"['Ge', 'Mn', 'Pb', 'V']",0.174724595301619,0.062331279995125,0.1629895319421761,0.1792446095383222,0.0687492152590032,0.1620432276660137,0.1713279620468167,0.0738731052368552,0.1467599272157675,2.126734132235478,2.228250568605805,2.2258469867373183,2.126734132235478,aPbO2,rut,aPbO2
"['Ge', 'Pt', 'V', 'Zr']",0.0924638352211289,0.0586550845173853,0.1949754089049316,0.0924026230937501,0.0599927829311646,0.1862763802617637,0.0772540927937647,0.0688909070540523,0.1462735211895536,2.2999976731313216,2.25488328357783,2.131879419044031,2.131879419044031,rut,rut,aPbO2
"['Ir', 'Pt', 'Ru', 'Sn']",0.0384206379312114,0.0516564447006142,0.22007793238991,0.0381190144658656,0.0521238081633928,0.219218259418235,0.0359192063953833,0.0581139553843646,0.1744046311067757,2.4047841259184257,2.403448704980998,2.1403401112107288,2.1403401112107288,rut,rut,aPbO2
"['Ge', 'Pt', 'Ru', 'V']",0.0503158368485827,0.0588706723021292,0.2064775074453413,0.0497193402763186,0.0551370150056121,0.2100382514674157,0.0405165327740026,0.0658231022747291,0.156803382887932,2.390296847270925,2.36801972111013,2.1441256365652657,2.1441256365652657,rut,rut,bad
"['Hf', 'Mn', 'Pb', 'Pt']",0.0931748397602164,0.0589369494970698,0.1759931277863433,0.0928056301675626,0.0599360956221457,0.1799762014834431,0.0823654394291408,0.0635716493391045,0.162756755542988,2.1642901361861844,2.2081951522930523,2.145554943706359,2.145554943706359,rut,rut,aPbO2
"['Nb', 'Pb', 'Ti', 'Zr']",0.1796008263656256,0.0723738954194637,0.1379845043024152,,,,0.1692057490359395,0.0830962826187375,0.1831196561955748,2.147213202918367,,2.612579329750929,2.147213202918367,aPbO2,aPbO2,aPbO2
"['Hf', 'Mn', 'Nb', 'Pt']",0.0856450027536092,0.0789261315739267,0.1453342503918673,0.0835913615662123,0.0739716932518828,0.133144184423033,0.0696651835379164,0.0843627119485356,0.1115336627202179,2.312629545894049,2.1504961832294764,2.2525052390075673,2.1504961832294764,bad,rut,bad
"['Ge', 'Mn', 'Nb', 'Pt']",0.0844727889838154,0.0779631070879726,0.1760862193790746,0.0853225303078428,0.0781487917485157,0.1809827744304879,0.0679024167474364,0.0749889463446158,0.1297944520510849,2.4779635794210226,2.512268100478202,2.1519964211810247,2.1519964211810247,rut,rut,rut
"['Hf', 'Mn', 'Pb', 'Ru']",0.1108571472026997,0.0666077267349918,0.1947429642057603,0.1117806890131803,0.0651527356442676,0.1841120795563373,0.1025541764075241,0.0585116848204904,0.1754680116775997,2.416145070287779,2.3181264133950776,2.154047759845922,2.154047759845922,rut,rut,rut
"['Mn', 'Nb', 'Pt', 'Zr']",0.0972000466210318,0.0765641726698862,0.1528298621668344,0.0930205409475186,0.0777423010809125,0.146634487066267,0.0777489143877211,0.0735100289427096,0.1356232414008236,2.3111676016010714,2.2974841932294625,2.155393012627774,2.155393012627774,rut,rut,rut
"['Mn', 'Pb', 'Rh', 'Sn']",,,,0.0901493778596717,0.0559695430076797,0.1974373325896641,0.0832690614892935,0.0596764028458958,0.1732331485076939,,2.2812045320451255,2.155836726938298,2.155836726938298,rut,rut,bad
"['Mn', 'Pb', 'Pt', 'Zr']",0.0966139765755514,0.0657881845941274,0.1800957040744446,0.0993957073939297,0.0689191399778372,0.1704714254920549,0.0832528990238253,0.0686594869003771,0.1512502502410644,2.3000960955180876,2.2861808384273203,2.158339288652429,2.158339288652429,rut,rut,aPbO2
"['Ge', 'Ir', 'Rh', 'Sn']",,,,0.057057212639165,0.0528387055022624,0.2331221029637511,0.0510381947807845,0.0552441623475758,0.1834037278536797,,2.5250821729228834,2.1644937001106794,2.1644937001106794,rut,rut,bad
"['Ir', 'Mn', 'Pt', 'Zr']",0.0721694858734005,0.079593956807058,0.1664844091243349,0.0720629463715375,0.0843354743825954,0.1741422746306131,0.0623816897085139,0.0773992492058742,0.1232198350196203,2.447863599685552,2.580111118597815,2.165302653377807,2.165302653377807,rut,rut,rut
