Formula,sigma bond length_aPbO2,Cation sigma_aPbO2,DeltaH_aPbO2,sigma bond length_bad,Cation sigma_bad,DeltaH_bad,sigma bond length_rut,Cation sigma_rut,DeltaH_rut,rho_aPbO2,rho_bad,rho_rut,Min_rho,Min_Crystal_rho,Min_Crystal_DeltaH,Min_Crystal_sigma
"['Ce', 'Ir', 'Pt', 'Ru', 'V']",0.1106130796082116,0.0685369467022992,0.3722568821430109,0.1091473660806298,0.0682223779576965,0.3737244142825197,0.1313929694698492,0.0748142070775443,0.3469173333832422,3.860946875069156,3.8703965165759215,3.7139286920367804,3.7139286920367804,rut,rut,bad
"['Ce', 'Ge', 'Pb', 'Ru', 'Ti']",0.1789579086212587,0.0774043643957864,0.3630641194002784,0.1610485577301218,0.0754560311514868,0.3460737407141074,0.0600429093979473,0.0765515691099981,0.3525382044972595,3.876807665447873,3.7141952876345106,3.7800215479701054,3.7141952876345106,bad,bad,bad
"['Ce', 'Hf', 'Ir', 'V', 'Zr']",0.114094756599283,0.0812248992979592,0.3552566914824971,0.1133605822562596,0.0806700202901969,0.3547736313917305,0.0981352446535374,0.0699742446650318,0.353312759912307,3.8562347211810204,3.8457790274248795,3.7147443682703916,3.7147443682703916,rut,rut,rut
"['Ce', 'Ir', 'Mn', 'Nb', 'V']",0.1362408265380649,0.0866314288193197,0.3293134173839199,,,,0.1278333840829834,0.0965686595699933,0.3140472225676795,3.7151418831402707,,3.7345964822155255,3.7151418831402707,aPbO2,rut,aPbO2
"['Ce', 'Ge', 'Mn', 'Nb', 'Rh']",0.1304920404166914,0.0947156820633312,0.3537825562864462,0.1333769810769965,0.0838270494319567,0.3490870772140077,0.113624956777091,0.0849108507703434,0.3322338957689134,4.012752210932788,3.837303531428355,3.7160325666062546,3.7160325666062546,rut,rut,bad
"['Ce', 'Ge', 'Pb', 'Rh', 'Ru']",0.1460218920087694,0.074744802920933,0.3644420271202058,0.1410672982304424,0.069594944245116,0.3721665599155223,0.0613018763043361,0.0706899154700611,0.3529595351736397,3.8591119581562814,3.87072189450804,3.719324452440224,3.719324452440224,rut,rut,bad
"['Ce', 'Hf', 'Rh', 'Ru', 'V']",,,,0.1172636387147435,0.0688665725563503,0.3631796344640356,0.1013391412173615,0.0803685129345121,0.3397322580109069,,3.786859904456128,3.7197785642362517,3.7197785642362517,rut,rut,bad
"['Ge', 'Nb', 'Ru', 'Sn', 'V']",0.0806152678431665,0.0592189861101895,0.380436725538135,0.0800468176837981,0.065738321766365,0.3763501513353276,0.0679242606208466,0.080844991100006,0.339603498345889,3.8455953620601266,3.8689692898129415,3.724493932692525,3.724493932692525,rut,rut,aPbO2
"['Ce', 'Ge', 'Rh', 'Ru', 'Ti']",0.1277691862792294,0.058783989829728,0.4106737361025672,0.125801376475583,0.0664963361185742,0.411905451770216,0.1097622551263762,0.0596768256809795,0.3662074903518352,4.108623840336584,4.184459301958092,3.7251889780086302,3.7251889780086302,rut,rut,aPbO2
"['Ce', 'Ru', 'Ti', 'V', 'Zr']",0.1339641020611927,0.0718095922763863,0.3524316303396368,0.1355274126947381,0.0756699820552896,0.3479518314341724,0.1171353991383665,0.0753132401049343,0.3665710359827834,3.7268458122958,3.732137492975278,3.883081398522015,3.7268458122958,aPbO2,bad,aPbO2
"['Ce', 'Ge', 'Pb', 'Ru', 'Sn']",0.1443626193520093,0.0820056327595116,0.3451653795941304,0.1445192899737125,0.0834962160440881,0.3426822855394228,0.1316447193907498,0.0839929523769513,0.335725557141712,3.783514626334871,3.7816916431042285,3.7321815120623345,3.7321815120623345,rut,rut,aPbO2
"['Ir', 'Nb', 'Ru', 'Sn', 'V']",0.0627046701251652,0.069723952131577,0.4001993751976499,0.062754714074942,0.0646488700794005,0.3929515479356297,0.054315335116497,0.0627039830656038,0.3639504198487344,4.112438625819443,4.002747945365287,3.733311604036911,3.733311604036911,rut,rut,rut
"['Ce', 'Hf', 'Nb', 'Sn', 'V']",0.1112363239057677,0.0656998689607523,0.3755238769348054,0.1088791250467025,0.0646034368335836,0.3618631728526665,0.1020410583053284,0.0729224866712706,0.3907914661640618,3.8614793673975663,3.7333920939474856,4.062873812619766,3.7333920939474856,bad,bad,bad
"['Ge', 'Hf', 'Nb', 'Sn', 'Zr']",0.1006541537135509,0.0672445524489271,0.3649321106912559,0.1047162021509287,0.0858656739752777,0.3638461082267462,0.0726679218875035,0.0692795918778206,0.3565809932624482,3.785532985170752,3.981307798341963,3.7351111596879356,3.7351111596879356,rut,rut,aPbO2
"['Ce', 'Ir', 'Pt', 'Ru', 'Sn']",0.0933451554685714,0.0649023640170945,0.3974456227813327,0.0930072351310299,0.0751849873836598,0.4023679246686065,0.0904446054615727,0.0642326834475382,0.3631530963269931,4.044161769885604,4.184253884804449,3.740919988516845,3.740919988516845,rut,rut,rut
"['Ce', 'Ge', 'Pt', 'Ru', 'V']",0.1287978149877926,0.0796318190608052,0.3871729614830052,,,,0.1484111701763225,0.0762863617543928,0.3485857624251444,4.102246628702158,,3.744363316884548,3.744363316884548,rut,rut,rut
"['Ce', 'Hf', 'Nb', 'V', 'Zr']",0.1297727426204072,0.0666374988313395,0.3610585745478111,,,,0.1033989175074433,0.0666600137173383,0.3944391635278258,3.7464100813314563,,4.0340032532261025,3.7464100813314563,aPbO2,aPbO2,aPbO2
"['Hf', 'Ir', 'Nb', 'Ti', 'V']",0.0815258086351517,0.0659634088396253,0.3720056763386893,0.0799832092652821,0.0666786979537159,0.3711375514352099,0.0732395228041082,0.0812874000555474,0.3417057047944311,3.8336939941726866,3.8331379847613465,3.74684654343748,3.74684654343748,rut,rut,aPbO2
"['Ce', 'Ir', 'Pb', 'Ru', 'Ti']",,,,0.1538631758620922,0.0803187126112798,0.3637585763692875,0.1401766694763426,0.074760752493681,0.3514623324417705,,3.9154628729538623,3.751029854687822,3.751029854687822,rut,rut,rut
"['Ce', 'Ge', 'Ir', 'Pb', 'Sn']",0.1357989554918657,0.0887500139226506,0.36213775099868,0.1401094832875091,0.0852705724861116,0.3416657968491606,0.1221251210586121,0.0737156242849988,0.3529715229598409,4.002731171049576,3.7956016723702395,3.7520531905413628,3.7520531905413628,rut,bad,rut
"['Ce', 'Ge', 'Ir', 'Pt', 'Ti']",0.1217259773471835,0.073319884293401,0.3898867052242657,,,,0.1332363377307609,0.0674216800110428,0.3611302077467236,4.059155785544453,,3.7548407543108118,3.7548407543108118,rut,rut,rut
"['Ce', 'Ge', 'Rh', 'Ti', 'V']",0.1230527917043923,0.0780396302795973,0.3479363892397017,0.1457727040645779,0.0750615821815318,0.3709150848749217,0.1200636513031627,0.0913191231557082,0.3398558995660252,3.7591380448870555,3.9167902505027725,3.859166876678057,3.7591380448870555,aPbO2,rut,bad
"['Ce', 'Nb', 'Pb', 'Rh', 'Ru']",0.1490291560354002,0.081202357557565,0.34341567221255,,,,0.1348471129153442,0.0834493016388114,0.3474289215652881,3.759656602732137,,3.819325441259042,3.759656602732137,aPbO2,aPbO2,aPbO2
"['Ce', 'Nb', 'Pt', 'Rh', 'Sn']",0.1003170577302914,0.0680714969063921,0.3722940793683961,0.0991481744777221,0.0704243535801658,0.3787826945244091,0.0917042127938369,0.0739947407665877,0.3539018779049854,3.8566682809958976,3.9354518008176815,3.7628729394999665,3.7628729394999665,rut,rut,aPbO2
"['Ce', 'Nb', 'Pb', 'Ru', 'Sn']",0.1569015436585736,0.0866453361525429,0.3359819384891985,0.1561502431226592,0.0860693014682514,0.3520994687820923,0.145837390852164,0.0863603273043452,0.3506352362146465,3.76788642919733,3.8890508897522693,3.8809130881405944,3.76788642919733,aPbO2,aPbO2,bad
"['Ce', 'Hf', 'Ir', 'Pt', 'Ru']",0.0950805596730921,0.0784514558638783,0.3846906933133937,0.0937427982047343,0.0766330205371045,0.3754643609552033,0.1015651468794334,0.0746249647286907,0.3544645314402885,4.068715810934081,3.971812002584067,3.774494398880385,3.774494398880385,rut,rut,rut
"['Ce', 'Ge', 'Mn', 'Rh', 'Zr']",0.1333277225761071,0.0802078454360801,0.346927147082021,0.1324650056831355,0.0838413224950736,0.3542039447398274,0.109741931536256,0.0876808109587803,0.3462866557769864,3.7762916531104493,3.8788259252659762,3.8627729395662618,3.7762916531104493,aPbO2,rut,aPbO2
"['Ce', 'Ir', 'Ti', 'V', 'Zr']",0.1288220043406603,0.0744305555902272,0.3555160715389512,0.1288612653219113,0.0753718890205098,0.368715401245074,0.117488901490035,0.0728451356607313,0.3570579368146319,3.7811151253841175,3.9016720195069445,3.776766791885326,3.776766791885326,rut,aPbO2,rut
"['Ir', 'Nb', 'Sn', 'V', 'Zr']",,,,0.0821172856076386,0.0744671746531058,0.3755388557229331,0.0662570768895536,0.0731512212774981,0.3566881359012221,,3.9493873923214777,3.7769695210513627,3.7769695210513627,rut,rut,rut
"['Ce', 'Ir', 'Sn', 'Ti', 'V']",0.1232654199412006,0.0743374252869999,0.3681376117132558,0.1239030222942516,0.0742860286126862,0.3648027611455674,0.1106906403078237,0.0775906310012059,0.3508687720247095,3.8857291334303623,3.857190874825794,3.7780697287823095,3.7780697287823095,rut,rut,bad
"['Ce', 'Ir', 'Nb', 'Pb', 'Rh']",0.1462698132519397,0.0858708818267968,0.3388998398992683,0.1456535137673082,0.0875185489501153,0.3549705030280009,0.132096150572818,0.0987629737082451,0.3558178894616063,3.781139744552103,3.9300203593170675,4.082539628933608,3.781139744552103,aPbO2,aPbO2,aPbO2
"['Ce', 'Ge', 'Pt', 'Ru', 'Sn']",0.1153089897631406,0.073577293905382,0.4030707636239491,,,,0.1000121023395719,0.0690575693150792,0.3623993768686169,4.174294227624369,,3.78217023602443,3.78217023602443,rut,rut,rut
"['Ge', 'Hf', 'Nb', 'Ru', 'V']",0.086510701674272,0.0587983093045514,0.3811563696558643,0.0866972763805871,0.0688431493661475,0.3819996218239744,0.0723839597856788,0.0759288512781882,0.3538084799724551,3.8483108397224726,3.9473919293695143,3.7835349152019813,3.7835349152019813,rut,rut,aPbO2
"['Ce', 'Ir', 'Mn', 'Nb', 'Ti']",0.1337417607221948,0.0911227713395497,0.3369948861103687,0.1355147959980628,0.085095666012398,0.3413637952384469,0.1407665183010264,0.0880163647203915,0.3358138085445823,3.834252654927093,3.7909996182754697,3.7842516902343264,3.7842516902343264,rut,rut,bad
"['Ge', 'Nb', 'Sn', 'Ti', 'Zr']",0.1057002051130314,0.0650914675539897,0.3688936250016859,0.1121436664296131,0.0663111775394477,0.3668701870655461,0.0823208255341606,0.0711193731683088,0.3623424913595521,3.798555998679198,3.792948045680715,3.8029474953486604,3.792948045680715,bad,rut,aPbO2
"['Ce', 'Ge', 'Hf', 'Mn', 'Rh']",0.1286844393788931,0.0766876824052233,0.3758309897620812,0.1277490512359915,0.0729843948447618,0.3730675298427478,0.1075198659980943,0.0828986525359422,0.3451979898470391,3.975473266036269,3.913010187160037,3.794620157007113,3.794620157007113,rut,rut,bad
"['Ce', 'Ge', 'Hf', 'Ru', 'Ti']",0.1330167986665945,0.072363855668799,0.3759922578398296,0.1360240232962583,0.0663177551547458,0.3670756516331614,0.1189949567331199,0.0622535583341043,0.3737130965159856,3.931356334038211,3.794774244202219,3.813752184446397,3.794774244202219,bad,bad,rut
"['Ce', 'Ge', 'Hf', 'Pt', 'Ru']",0.1204331222363185,0.0759169852380796,0.3816181551692381,,,,0.0961355720916966,0.0752137885784332,0.3565302074112167,4.0158944806230785,,3.7981900759828755,3.7981900759828755,rut,rut,rut
"['Ce', 'Ir', 'Pt', 'Ru', 'Ti']",0.1240093317998194,0.0676231551878524,0.3863353382740421,0.1066876924799224,0.0662269332276883,0.3918478460285676,0.12490402358869,0.0703283495248272,0.362950467963352,3.972954277567929,4.00754608765335,3.7998787827610867,3.7998787827610867,rut,rut,bad
"['Ce', 'Nb', 'Rh', 'Sn', 'V']",,,,0.1177772661999774,0.0706179250973007,0.3754918787135594,0.1111423777324114,0.0748180826910379,0.3572570419989702,,3.9093404723047955,3.7998843981485195,3.7998843981485195,rut,rut,bad
"['Ce', 'Ir', 'Pb', 'Ru', 'V']",0.0762637032152619,0.1012466962289013,0.3242227763797622,0.172177036939272,0.101490465890883,0.3133134125364428,,,,3.878059319127846,3.801351832418191,,3.801351832418191,bad,bad,aPbO2
"['Hf', 'Ir', 'Nb', 'Pt', 'Zr']",0.0654645060319289,0.0777637611816716,0.3720156132911981,0.066212813945806,0.0795842253683245,0.3728677741883146,0.0551445397456453,0.0819723565901893,0.3483592448067,3.9552676237987554,3.9824915238161207,3.8089792749076685,3.8089792749076685,rut,rut,aPbO2
"['Ce', 'Ge', 'Pb', 'Ru', 'Zr']",,,,,,,0.1431437552289902,0.0823018779222469,0.3482501933613818,,,3.812058504656305,3.812058504656305,rut,rut,rut
"['Ce', 'Hf', 'Nb', 'Sn', 'Zr']",0.1257594041902552,0.0681195224239886,0.3673987648399894,0.1098457906232366,0.0677963812237792,0.3704549054158598,0.1052324147302107,0.0625942232911005,0.4039727238433578,3.8152979094639057,3.838218476113332,4.08103311823963,3.8152979094639057,aPbO2,aPbO2,rut
"['Ce', 'Ge', 'Ir', 'Pb', 'Rh']",0.1587605182001461,0.080245157680929,0.3553836028649826,0.1527899144694548,0.0832813292243815,0.3676132383146878,0.1492490498681028,0.0801158645127393,0.3518860970261429,3.84581297900664,3.9813593724215584,3.815677184300265,3.815677184300265,rut,rut,rut
"['Hf', 'Nb', 'Ru', 'Ti', 'Zr']",0.0973595434845539,0.0544559617187296,0.3987699592905421,0.0954059864103808,0.0572447166561951,0.4385128836678525,0.0776099828707682,0.0577073085959775,0.3788647058701834,3.969012722431792,4.344781571793377,3.8189210075761935,3.8189210075761935,rut,rut,aPbO2
"['Ge', 'Nb', 'Ru', 'Sn', 'Ti']",0.08693627489974,0.0595778272628766,0.4151549574866721,0.0868952761963293,0.059153433584564,0.411708738078434,0.0716450437332548,0.0728919195752809,0.3621933368705669,4.154674526354737,4.1207480569968515,3.82037312454723,3.82037312454723,rut,rut,bad
"['Ce', 'Ge', 'Hf', 'Ru', 'Sn']",0.1200307893834354,0.0613531633470672,0.3889660620833275,,,,0.1016234474529845,0.0637801921377462,0.3730923748444731,3.9387822433535566,,3.8224282238083775,3.8224282238083775,rut,rut,aPbO2
"['Ce', 'Nb', 'Pt', 'Rh', 'Ru']",0.1021821238374153,0.0657824015293492,0.4031685205269234,0.103119453908645,0.067640768175064,0.3989935850401928,0.098373970280725,0.0726458029776551,0.3628751545399488,4.101906592580935,4.082530647260214,3.8234927023331875,3.8234927023331875,rut,rut,aPbO2
"['Ce', 'Ge', 'Hf', 'Ru', 'Zr']",,,,0.1334940278777292,0.0806645815852962,0.3624930362211003,0.1078833493952869,0.0622671890332041,0.3748999566172429,,3.90901870159295,3.8241897512060388,3.8241897512060388,rut,bad,rut
"['Ce', 'Ir', 'Nb', 'Pt', 'Rh']",0.0990051598005957,0.0690234191083389,0.4084726996866699,0.0969149462525607,0.0784917391415801,0.408232209743128,0.0848520034419978,0.0701310024056008,0.3661254354889628,4.177450754221025,4.267664682428041,3.824767086554359,3.824767086554359,rut,rut,aPbO2
"['Ce', 'Hf', 'Ir', 'Mn', 'Nb']",0.1176035253023005,0.0866970700259906,0.3501165645155396,0.119423614380376,0.0906393548058957,0.3366897499419025,0.1129965683463258,0.0894990011101107,0.340968156402144,3.8809504128758756,3.825473025741542,3.8440452870256014,3.825473025741542,bad,bad,aPbO2
"['Ce', 'Ir', 'Pb', 'Ru', 'Zr']",0.1387893618976635,0.0855197115232634,0.3497995164251122,0.1450091996211622,0.087436451444457,0.3444382533270428,0.1121056860733186,0.0792022597615366,0.3544166589201282,3.8638030716316036,3.8449894602153267,3.825787362343186,3.825787362343186,rut,bad,rut
"['Ir', 'Nb', 'Pt', 'Sn', 'Zr']",0.0654486960753002,0.0742842743624339,0.3778350775456097,0.0652894352097277,0.078214799576144,0.3728791381225342,0.0552110961503964,0.0801336366716752,0.3531289355768202,3.9668445605710367,3.9674202515753145,3.826051128534518,3.826051128534518,rut,rut,aPbO2
"['Ge', 'Hf', 'Ir', 'Nb', 'V']",0.0816456702477985,0.0763945341507727,0.4098053025981464,0.081037524957231,0.0725332783485821,0.4028511837298957,0.0677223164108157,0.0776140145576913,0.3566708763755422,4.259791170978381,4.162203033957321,3.8261998763873124,3.8261998763873124,rut,rut,bad
"['Ce', 'Ge', 'Ru', 'Ti', 'Zr']",0.1421702215274532,0.0735281360037769,0.3812618908965511,0.1461191625420722,0.068522332342721,0.3684005385893364,0.1157471926816612,0.0699072456703263,0.393374537608205,3.987997944144392,3.8278661399052454,4.055397132655431,3.8278661399052454,bad,bad,bad
"['Ge', 'Hf', 'Nb', 'Ti', 'Zr']",0.1142820345836069,0.063782318614237,0.3851136366356648,0.1139807584934419,0.0675502448741316,0.3869289556433067,0.0848972494637048,0.0658470889652486,0.372135094889537,3.9267303158114304,3.9773815556156076,3.8336919211630245,3.8336919211630245,rut,rut,aPbO2
"['Ce', 'Ir', 'Mn', 'Nb', 'Zr']",0.122864195623244,0.0963696161432763,0.3282715739307719,,,,0.1125246471716201,0.0936611051896693,0.3418781080369911,3.838728285967982,,3.9060345579776974,3.838728285967982,aPbO2,aPbO2,rut
"['Ir', 'Nb', 'Ru', 'Ti', 'V']",0.0648117392980018,0.060085048909588,0.41223185528209,0.086001304203932,0.0674044031944887,0.6240900067820405,0.0567043019072927,0.0671321699180265,0.3713346257001774,4.132887205139892,6.088270213285074,3.8392414657861598,3.8392414657861598,rut,rut,aPbO2
"['Ce', 'Ge', 'Nb', 'Pb', 'Sn']",,,,,,,0.153949729675774,0.0975819223256362,0.3267534763892982,,,3.8443281009224264,3.8443281009224264,rut,rut,rut
"['Ce', 'Ge', 'Ir', 'Pb', 'Ti']",0.0788030919308729,0.0808343361207667,0.3553718887660423,0.156013403377182,0.0811362710125607,0.3693293326159235,0.0592225058909327,0.0695162142700524,0.369278095607406,3.8525952249473434,3.970714288155349,3.845321745271883,3.845321745271883,rut,aPbO2,rut
"['Ge', 'Nb', 'Ru', 'V', 'Zr']",0.0957416865308165,0.0697542221288304,0.4038946739909541,0.097563015133607,0.0679689452847465,0.3943674926156724,0.0808002613032594,0.0686704131506195,0.3702860896885802,4.144628966769198,4.045551805916079,3.8454366171626493,3.8454366171626493,rut,rut,bad
"['Ce', 'Ge', 'Ir', 'Pt', 'Zr']",,,,,,,0.1008286118640652,0.071913603806694,0.3668195815717908,,,3.849055128853464,3.849055128853464,rut,rut,rut
"['Ge', 'Ir', 'Nb', 'Pt', 'Zr']",0.0807121978871895,0.0756813933607085,0.4018451110192032,0.0790342984446378,0.079445494463944,0.3959059113145386,0.0729764967022232,0.0759206077541103,0.3617369275111954,4.184792399009824,4.173511848223355,3.8493404903032524,3.8493404903032524,rut,rut,aPbO2
"['Ce', 'Hf', 'Nb', 'Pt', 'Zr']",0.1058080662049413,0.0717657729988231,0.367356568153771,0.1181097319308076,0.0782422394805738,0.3663901515155388,0.0950026207943735,0.0765278736541085,0.3749404932789858,3.852055081697741,3.9137585410457043,3.9662894348762263,3.852055081697741,aPbO2,bad,aPbO2
"['Ce', 'Ir', 'Nb', 'Pb', 'Zr']",0.1515980263077536,0.1002369718541375,0.3444712695234578,,,,0.1465951670608594,0.0980826337401996,0.3270409738245426,4.015756452185908,,3.8535938180169853,3.8535938180169853,rut,rut,rut
"['Ce', 'Ir', 'Nb', 'Pb', 'Ti']",0.177085542125661,0.0857836075224685,0.3483144337786612,,,,0.168903724975804,0.0853605095698371,0.3741430858996878,3.8551624151069808,,4.059099186231922,3.8551624151069808,aPbO2,aPbO2,rut
"['Ce', 'Ge', 'Pb', 'Rh', 'V']",,,,,,,0.1695086210535522,0.0903953285978658,0.3415574128679267,,,3.860350468179752,3.860350468179752,rut,rut,rut
"['Nb', 'Ru', 'Sn', 'Ti', 'Zr']",0.0950510275388925,0.0621846509534376,0.3924064169952906,0.0937035924502053,0.0625904085225611,0.3972329779801349,0.0802282391407484,0.0622044579367691,0.379532453998862,3.9761354606288157,4.021915756934763,3.863926760779645,3.863926760779645,rut,rut,aPbO2
"['Ce', 'Ge', 'Nb', 'Pb', 'Rh']",0.1503617518713138,0.0864638762699623,0.348679781954506,0.1511539385214846,0.0958227954011988,0.3515655278246683,,,,3.8665527411241785,4.010140991111159,,3.8665527411241785,aPbO2,aPbO2,aPbO2
"['Ge', 'Ir', 'Nb', 'Pb', 'Zr']",0.1578353254413999,0.0986663913260797,0.327873040863016,,,,0.1172742944683333,0.0981150631810922,0.3365638227247807,3.868149452314146,,3.9260687140109174,3.868149452314146,aPbO2,aPbO2,rut
"['Ce', 'Hf', 'Nb', 'Rh', 'V']",0.1196362500048459,0.0695632570175284,0.381140911821798,0.1192887163470611,0.0772266403416531,0.3829933875994996,0.1077735287838635,0.0746265310201426,0.3657259966806762,3.9470762111777886,4.041353609222029,3.868592580239401,3.868592580239401,rut,rut,aPbO2
"['Ir', 'Nb', 'Pt', 'Ru', 'Sn']",0.0497369843980746,0.0580640713590363,0.3844349565498099,0.0522890605561171,0.0644688737816285,0.3840818162389631,,,,3.870938527442219,3.9240248423219195,,3.870938527442219,aPbO2,bad,aPbO2
"['Hf', 'Ir', 'Nb', 'Sn', 'Ti']",0.0811590611337639,0.0671969443130137,0.4020624054623724,0.0817812132895506,0.0685485046730815,0.3996404067146116,0.0650385315839584,0.0713521829279266,0.3713688637569433,4.105072531074275,4.096563231354208,3.881763845399692,3.881763845399692,rut,rut,aPbO2
"['Hf', 'Nb', 'Ru', 'Sn', 'Zr']",0.076174507976817,0.0578698196143824,0.3863349350369994,0.0786020173182778,0.0553448629739804,0.3882673344644821,0.0606963395956125,0.0704934170768202,0.3840184993145506,3.8860569132719065,3.8826094119980774,3.9808678830474995,3.8826094119980774,bad,rut,bad
